	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
ABLIM1	24627.9107478551	22531.5628470917	27523.0846628391	31209.8721033839	40333.051344626	31849.2429528636	20020.0945843162	50443.6437930118	22621.7503859725	25258.7666960432	32725.1894208712	36846.2644989567	30027.1784302544	23325.0496673266	28522.2236399027	16434.2770485297	31132.9683991012	25594.4559124665	22530.4447355461	12967.5887712386	32026.4382346842	20218.7896454075	29487.3813680193	24639.1816194482	35036.965907655	25263.5225660649	35267.7092526471	21395.0526376541	24078.7121670836	24698.0472984357	26683.0297644312	23796.3221301144	22231.3063284905	30212.1346955637	30642.2124524521	38628.0148424033	31899.147057051	21615.0919724206	34818.3690441167	33765.8680312731	29929.7252980858	25704.3910342604	20236.8335450984	28337.5693493306	27766.5396509966	23351.6777994952	29033.0517637281	34708.8737386436	27523.138221481	19402.3362148291
ABLIM2	754.864311357068	925.145990746381	820.223927215231	1351.21805622157	952.881551082829	900.500304565896	1346.28674555139	962.000705037649	726.237023548776	767.757669228476	573.664066408326	740.280223953136	1197.4313689913	937.121100584507	478.115558781218	957.496290776189	634.178428958385	821.609721484208	1272.27415855571	1442.50972666831	737.553473995257	1213.98978084216	996.74298915227	706.398334607758	719.678456174912	825.00134657007	805.763531149963	1060.40896071748	774.920531629492	1012.24140411358	431.188455008489	917.380641273215	875.883772469835	1211.36721315725	1397.92200780207	963.917680374292	746.642908798714	774.338094065501	749.221958553118	909.850554050726	1173.16458481836	1157.87488173771	645.940257131378	783.036566051919	929.502866807501	466.287884757449	703.029475498646	951.3800775023	914.289227439443	887.524319910833
ABLIM3	1817.33930001685	1568.32059772677	1341.88302077528	1232.31792305499	3054.53790484584	1179.27724568748	2240.88556746459	5053.91041129356	1305.80458533677	1684.83234619422	1332.83600454905	3520.80801299913	1043.09980689226	1722.75888101194	1302.21950841768	1458.52509720188	1198.60701181975	1047.69838256069	1719.01807760598	879.024378231963	1392.64534921396	1774.0060329968	2322.84410405785	1907.19889060252	2266.99348909395	1395.87737561399	1163.60195148978	1784.7335178009	1288.50585608937	2397.02092756516	4353.00764006791	2452.85066453687	1572.17704998769	1560.6403770137	1776.53312348527	4531.58323688747	2663.99117115307	1118.87269145531	1909.63616460815	2211.47828736764	1946.93557167667	2897.59447374901	1619.9193852953	1520.73546734665	1919.37560621574	1956.72311622753	2275.92988795863	1744.89863528558	1335.58099508807	578.202192874454
ABO	47.9097020438316	48.2948165476484	32.6172125092342	11.2203582861364	80.0212262989411	27.0935730115735	15.560760896331	119.593739226791	5.89085200689485	14.7392267914307	25.6445518345235	113.78742304851	14.7227283920217	33.6157966018222	15.8780595912337	19.1598682590495	29.8082799803004	5.1037921694164	9.34679881802512	1.7649593696134	48.4396700320118	21.424156611672	93.7040076335878	86.5500369367151	43.2294077813347	32.6631802511697	71.3290384141837	9.07750554050726	8.90269638020192	63.0771361733563	130.83064516129	9.96138266436838	11.1313715833539	11.2980423541	11.8450566362965	291.135736271854	336.005916030534	9.17187884757449	65.363968234425	135.212244521054	12.2612718542231	13.729623245506	51.393893129771	8.21784658950997	145.775461708939	59.7772531396208	130.956408520069	41.4344496429451	30.8445579906427	21.4506279241566
ABR	8030.53429970904	13012.4226584877	9587.25091045763	11036.8125980119	14976.4877201623	7015.05833408935	7476.1516426308	13819.8807818919	6883.66552629959	11351.202944569	10646.9484214414	8890.78566013038	13720.2379502067	12103.2817279093	9638.29050847924	3960.50312909058	11719.6034304974	10700.7279319328	8719.27819826592	4270.30977591726	8924.72070011275	7112.41504555528	14754.4412414624	12129.0826199795	11866.595611416	10027.7589749738	11040.7480300419	10766.8110772075	10698.6431006104	7881.9174432017	4874.20219651952	9520.68660088259	10809.0578675203	9832.00272003266	12136.6669251967	15226.3789091357	11251.6726597027	6761.16005909874	8864.17065734393	11963.1220758434	10421.6328198914	11872.7579341036	7444.59071163118	12143.5365446675	10673.1659734282	7314.76185822458	8991.65693486826	11678.4735675683	15613.83445021	5363.70059228347
ABTB2	211.59250411488	236.040214038544	498.660843193924	155.011976891873	154.349837348851	427.558081364455	249.44628462007	79.3158351585687	304.033341865499	517.111474358144	173.151111017509	529.86855940331	360.837452533081	429.197862530619	212.58570970334	131.791047382677	415.418271361734	160.104971552249	226.98049223033	190.184683575474	459.479519563499	245.492674218173	381.586952591402	235.417512539043	94.8617594836636	445.805198032634	151.445844619552	245.907232144014	277.1494679817	417.015001490429	79.356324278438	345.685377272904	377.856439300665	539.311309114944	410.072466594953	317.182855208077	266.951416231418	437.868874661413	204.290202374318	322.181722482147	778.622313339986	852.150319470185	698.328716351949	809.223755815913	237.005748843298	337.063001723713	250.672636050234	443.01669474721	182.983415738929	102.074028953201
ACAA2	4920.39563053241	6313.549638166	10296.2034564989	7379.29636853769	5865.21779312848	9224.96096372426	3928.21518188092	12803.7989968766	6327.056146642	9603.35213973742	12876.1077437499	5850.54321077256	6630.75389779546	3523.46188997719	9536.74771599878	6441.46557157947	5999.99282350406	8276.46888891769	5658.58125234905	3893.87035213002	8903.34303516116	6619.74064269884	2850.5336882282	3895.5799430397	4667.33800536878	9210.10506940214	13756.0816670771	3976.64791250859	4591.89505242422	7437.51131105898	8088.53517614601	6525.72349936495	4780.69477961093	9470.97091363289	9527.63045213455	7676.09028564393	6273.26100843712	3508.67704998769	8449.67280161744	3535.79388081753	4345.2540649827	4057.24787046877	4849.11882533146	4312.42076815407	7662.89040641727	4311.38672278995	7203.20695949274	5591.1268750243	5821.54069478285	7131.98929483275
ACACA	10337.4656899228	13044.8441250373	11869.3516893687	16576.7251373787	16067.2323747068	14130.252012079	14658.402994547	4910.8488066849	10289.0319587637	14847.6224743711	13521.0737791444	8994.73903271167	16181.573193017	15134.079957053	12685.9273883312	9166.50820821291	14656.6219881187	13970.7674153372	13141.7548134372	8286.30361979808	13332.4490143729	14284.2569564147	10819.7004921655	9616.06931692998	15802.0745615385	13547.9541087235	17042.6606685545	11104.7356606974	16185.4877674672	8008.03097823974	12361.6539155348	12677.0409918156	13253.2959862103	15723.9998869218	15676.3782377137	3772.70031396208	7757.93932302129	15052.4144299434	14239.803045335	11195.3568517606	12179.6942252362	14035.6428357353	11473.4644912616	13253.5431650877	12884.2648168879	10813.7839248338	16289.8870136666	16755.6662566907	14308.1108802116	11863.7191772833
ACACB	3927.47413498425	5544.50180673998	5322.52471519849	8682.79180652937	4696.62572739408	5870.06395883824	3361.12281579271	628.148057906401	1419.68119524294	3789.11053798002	9384.70394574839	2245.8470301585	7251.08748817377	3061.58737274654	6585.92359405578	1910.78356299978	5529.12633126077	4232.29151168367	3330.57329669902	925.042600344743	5385.97953900388	2019.10397685299	2544.2777219767	2812.02526762918	4419.94454673142	4249.03277971462	8496.09154149224	1882.47550067069	3951.56164219339	2140.94486385256	5464.79430178268	4826.99716737516	1657.59221866535	3587.23976302181	6789.59038843492	711.46287860133	1534.51084773001	3437.49975375523	4601.86129615469	4474.36635065255	2691.06281185604	4853.78766491919	3267.98524758939	6462.67887090294	4244.50827957529	5043.23704906427	4403.25235471559	3432.31627548309	5481.14401228308	3537.10718127503
ACADM	11775.2424125831	11125.0477560946	13287.9806697858	12291.3626877616	13313.4475498646	13843.8291061315	14040.7528472051	15570.7602499384	16220.44473344	13305.4999384388	18427.9513974391	14028.3767852746	11852.2327013051	11615.6760188377	15587.1515174834	12513.3610563901	16539.345404457	13868.3920216695	13825.9742674218	13137.552942625	15908.1496552573	14844.9095666092	11430.8120229008	15463.6791430682	13388.190239473	12961.7992181729	14660.4613087909	12914.8393714602	10846.5774439793	15524.1104407781	12300.3165322581	15588.7059221867	11891.6521792662	13955.7554173849	13406.8371860379	13467.945918493	12699.8177480916	16120.1124107363	11711.3709369613	11072.5109271115	12103.043492982	12962.5477407043	13297.4441793893	16231.9309591234	13982.5517883526	13262.8652271608	12694.0813223344	12411.3307682837	13307.6687546171	13750.5454321596
ACADS	25.3056169727446	18.9075253696912	4.54154408429347	19.8381021656579	77.838604699387	11.3699633224899	12.3378089399811	551.701638499721	6.69996695136018	17.2042891950388	15.8415826410399	870.066402817559	5.31315854274939	5.86967171684444	27.1294029212406	26.6767658341866	12.5232147254371	9.77061651913581	13.4034098420145	5.9428712139867	10.5571773869542	6.44293277517853	300.847057051025	22.7631792791508	564.527551873404	24.5181569875193	147.656285397685	16.2422400497674	15.514718956959	36.5051841003642	1.38879456706282	18.5329057530554	10.0497414429943	133.375182415532	25.0892433157506	1594.64963678897	738.327109280836	8.02056143806944	153.852823714667	221.309720512189	261.067052126129	10.382939773714	16.1938328646043	30.0234901307689	162.456846252543	14.4657781334647	296.072131248461	60.1752076880208	6.05474409984577	5.83983721924856
ACADVL	7255.52874526951	8422.07015748325	11587.5749361708	9484.97737302194	10312.349793284	12982.0040954393	6022.17961571236	3349.32490603818	5580.03229006013	11704.6297223914	13028.1737227673	5501.98673485919	7833.43883409583	6992.69158126401	8069.60004041978	5301.25251639472	10683.1183159936	9112.9541271919	9114.93974908954	2493.88611179512	13749.6711822341	7679.32535089879	5755.50732221776	6591.02494621496	4724.87373516051	11038.6580006869	13668.7463124846	4098.65413666909	6338.52502106041	4939.77802978266	10318.3140386248	6089.87399541855	5588.40519576459	6741.18837692298	10110.3263868278	5171.30848928835	5872.51156086782	7596.70586062546	9898.57878309724	7010.30585446934	9568.87218308946	8293.114101239	4898.13268631981	7461.0783988258	13234.5187355817	5090.68323227038	6355.86895776902	9638.83316981817	12805.8672445049	4253.92276986482
ACBD7	3250.25864375834	2994.28135368201	4065.37476509545	4559.99096670512	3820.27309711116	5894.59882839332	2391.32314158102	1472.29686232325	1805.59313600811	3973.49390220195	4816.09631475265	2132.10841509092	3956.60230822069	2981.62098434726	3759.19932387991	2612.0668750567	3374.25960200689	5556.44919905649	2017.67217304527	1202.50726422064	5009.44216812037	2577.47654518591	1890.68037364403	2440.75906601952	4672.91444411864	5063.66992638577	6819.88858655504	1885.52188621872	4512.14208258272	3071.18944970775	3014.84512945671	2979.69516080431	1813.17901994583	2623.81686938659	5921.66988807203	654.206242304851	1657.55536359984	2130.73984240335	5214.23701901269	1570.82446441763	1917.15283116681	2422.53476344302	1997.92378214142	3143.33763527262	3789.52878577029	3201.04546140113	3034.06900701798	3270.00557420392	4282.3093389138	2861.71070127918
ACE	30.6244022084268	48.0614251091901	48.2436462369911	36.7108373618113	82.7992197928952	85.9558962661517	39.9236122811338	24.7723726331342	13.8471856815148	90.5436857657564	39.8385962752239	28.9041654246426	58.7362264933449	41.048711103047	57.4224879793673	34.9935101543566	54.1960108347698	42.6379910315064	28.9580185072383	41.2723467126324	31.1288508145518	15.2138635803989	45.5194857372439	29.9007374382768	90.5888781606812	43.211388172475	118.778872198966	30.6087948262678	116.49067509947	47.6277362329735	22.5398981324278	27.0947977552845	37.7456291553804	54.6424947186978	98.0609553000946	5.0950504801773	10.5619726797911	32.466633834031	114.659576329398	32.0155134203398	32.5241643878225	26.8256360243134	35.7140417838489	25.5527968221465	33.2986916626706	31.2607732085693	35.2253139620783	99.1711174328335	38.0588946201998	72.7335890822846
ACER2	40.6533038109618	290.769143505618	57.7325069013336	23.4454033230083	20.9007076296997	14.2493033865136	383.017683047344	21.4616852862271	59.7963025214168	62.7510757008256	28.9295289596807	33.5595941497427	52.4601666688267	62.6891050460737	325.369865553597	28.3114093948859	43.1595773824181	30.3341476690989	33.5601692608769	42.20647623738	21.81918181936	18.1723097759173	60.0596524708718	103.689447439702	38.4768023658938	58.662345611011	23.9116042846589	383.97618027385	66.7572946772249	39.070192718931	1232.35552843803	49.2695438963698	44.8934991381433	61.2329699062974	129.259104495263	24.6015821226299	63.9885596625151	29.5884018714602	29.8907330965928	84.5551157350406	53.6623857877888	680.037504536088	515.686246986742	78.5445563706113	51.0914482594383	561.161885927112	40.3046571041615	31.5913120958022	50.3949851119118	7.31139594862557
ACHE	443.940265555541	311.382631967755	172.765911948055	75.2256898093547	517.254070166798	355.12625876437	342.328730284218	516.051850075817	491.195038815951	201.152707396415	98.5216999961119	381.974117082907	120.687094182143	498.170718905118	159.340367941523	755.997435814357	275.355528195026	76.7566680490934	272.050112754183	585.276902240827	162.965687735715	362.550849544447	549.517034953797	525.637265905468	296.474257701629	372.243331302894	132.820019699581	532.099800412136	281.862516362317	260.542930831141	325.188455008489	453.42796951749	237.849421324797	324.253854378621	198.11170245856	479.233710908643	591.37840498192	272.498399409013	126.344477637087	354.306279241566	541.795119169507	331.647782501069	261.853615910004	455.64687139543	279.589508028875	179.262693917754	240.334055651317	440.040001166423	124.703349576848	348.486151971902
ACOT1	735.476306717298	556.666001373787	664.553590637515	806.974630308843	476.489293536723	501.074184476211	413.184320688449	283.395133425783	570.743523114607	901.330794204176	787.052813670473	330.904336499955	1302.67685558392	377.252329605101	1194.21631760391	386.165676719501	711.162866289091	725.805139387499	266.95355629285	130.411721250923	920.141921227595	456.213001723713	230.005102450783	467.673076374759	320.759921072072	774.647139024612	1072.71073627185	198.101750929898	355.292470094221	327.055197708628	581.392190152801	292.459176505657	311.434622014282	442.098004769372	1081.10415570445	262.172445210539	294.378083567698	386.627677911844	1011.36662800192	624.822186653534	713.96100001296	754.64672624062	260.336460425874	550.050173667362	320.139770473956	269.068185176065	639.360329967988	599.805898858202	1085.77288780311	213.689666791949
ACOT11	1472.82023362472	1163.91088247968	1168.77173110071	2988.91670770746	1494.39017483378	1391.15390297956	1011.92394884265	64.0637158335385	265.670809221867	1798.46583353854	3224.4005786752	1061.49082738242	2641.14922432898	954.034204937208	2701.68595327506	975.4487964787	1718.16822365181	4000.07202659444	848.968419108594	128.383156857917	2272.55866781581	1106.3094681113	559.797709923664	360.799402856439	2838.23915753509	1167.69108593942	3405.9013789707	977.257410428466	2338.23140852007	461.044631864073	1330.95665322581	518.099313592711	365.459492735779	1248.88164860872	2848.54450104654	77.8597636050234	119.725190839695	1056.38795863088	3435.49501354346	1117.93954690963	427.013605023393	662.933590864319	450.988311068702	907.307313469589	1361.08628570549	786.294824242797	990.446395592219	1423.07639743905	2571.00256248461	1215.71484855947
ACOX1	7500.35909712412	11774.8052803302	7423.27514612683	7808.38682622896	8994.5530113143	8517.13783226843	6614.35006123719	12935.6536415065	6073.82693366944	6685.19413807851	7124.23122351249	8284.14762730207	5431.57911585168	7055.8975411164	8038.55660162781	8799.38148530956	6362.33582861364	8128.17608444899	7053.36813787115	6482.14651563654	7938.49769955546	5493.16252154642	4797.02562274006	7018.57398100027	10514.2555923483	8160.86950096554	10044.3592033982	7761.51530767636	7228.49271828303	5932.46628714732	12248.2247453311	6179.21733789966	4498.93277517853	5241.107954354	9627.49799893726	12112.6305651317	8578.78393933307	6325.34597389805	9724.20390265556	6074.45233316917	6542.77434226727	6836.89328853407	7977.10838690237	7411.86138136834	8697.67344671393	8572.90231470081	9029.47912459985	8858.43294625384	7388.56899227569	5181.41030858357
ACOX2	4835.71427336733	2766.51217413069	5092.1818906414	6331.02136011353	3234.74033618891	3830.90305732319	1998.96154896059	1604.35697099496	3474.85710553856	1414.95783706373	2541.59130917975	2910.03456725722	6516.77063595951	1514.77641501639	3414.38504006338	420.666542302259	3482.71668154395	2213.00673609041	1766.73378737412	457.73380940655	3013.01125597792	941.444225560207	4544.95547408598	3257.39019719022	863.683816453687	1591.76979386721	1499.85848928835	1630.77747694695	1541.1488685701	3187.89030767636	2725.33897495756	5806.02646920644	1596.01625215464	3400.07481207636	3286.62674534079	1171.13354469343	2791.91083768582	3629.27899532135	3213.16329883747	6671.8997106624	3788.54864079369	5445.02301497557	3446.38158648051	9904.51163538926	3872.21529382509	2798.02341018222	2655.1571072396	3218.95724607628	2412.23539906233	560.195194338962
